instrument,TR.PriceCloseDate,TR.PriceClose,TR.PriceOpen,TR.PriceHigh,TR.PriceLow,TR.Volume
US5981261002,2002-01-07T00:00:00,0.31,0.0001,0.0001,0.0001,0
US5981261002,2002-01-08T00:00:00,0.3,0.0001,0.0001,0.0001,0
US5981261002,2002-01-09T00:00:00,0.26,0.0001,0.0001,0.0001,0
US5981261002,2002-01-10T00:00:00,0.28,0.0001,0.0001,0.0001,0
US5981261002,2002-01-11T00:00:00,0.3,0.0001,0.0001,0.0001,0
US5981261002,2002-01-14T00:00:00,0.035,0.0001,0.0001,0.0001,0
US5981261002,2002-01-15T00:00:00,0.37,0.0001,0.0001,0.0001,0
US5981261002,2002-01-16T00:00:00,0.37,0.0001,0.0001,0.0001,0
US5981261002,2002-01-17T00:00:00,0.38,0.0001,0.0001,0.0001,0
US5981261002,2002-01-18T00:00:00,0.38,0.0001,0.0001,0.0001,0
US5981261002,2002-01-22T00:00:00,0.4,0.0001,0.0001,0.0001,0
US5981261002,2002-01-23T00:00:00,0.36,0.0001,0.0001,0.0001,0
US5981261002,2002-01-24T00:00:00,0.36,0.0001,0.0001,0.0001,0
US5981261002,2002-01-25T00:00:00,0.41,0.0001,0.0001,0.0001,0
US5981261002,2002-01-28T00:00:00,0.3,0.0001,0.0001,0.0001,0
US5981261002,2002-01-29T00:00:00,0.3,0.0001,0.0001,0.0001,0
US5981261002,2002-01-30T00:00:00,0.3,0.0001,0.0001,0.0001,0
US5981261002,2002-01-31T00:00:00,0.32,0.0001,0.0001,0.0001,0
US5981261002,2002-02-01T00:00:00,0.32,0.0001,0.0001,0.0001,0
US5981261002,2002-02-04T00:00:00,0.3,0.0001,0.0001,0.0001,0
US5981261002,2002-02-05T00:00:00,0.3,0.0001,0.0001,0.0001,0
US5981261002,2002-02-07T00:00:00,0.37,0.0001,0.0001,0.0001,0
US5981261002,2002-02-08T00:00:00,0.37,0.0001,0.0001,0.0001,0
US5981261002,2002-02-11T00:00:00,0.37,0.0001,0.0001,0.0001,0
US5981261002,2002-02-12T00:00:00,0.27,0.0001,0.0001,0.0001,0
US5981261002,2002-02-13T00:00:00,0.3,0.0001,0.0001,0.0001,0
US5981261002,2002-02-14T00:00:00,0.25,0.0001,0.0001,0.0001,0
US5981261002,2002-02-15T00:00:00,0.24,0.0001,0.0001,0.0001,0
US5981261002,2002-02-19T00:00:00,0.28,0.0001,0.0001,0.0001,0
US5981261002,2002-02-20T00:00:00,0.28,0.0001,0.0001,0.0001,0
US5981261002,2002-02-21T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-02-22T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-02-25T00:00:00,0.25,0.0001,0.0001,0.0001,0
US5981261002,2002-02-26T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-02-27T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-02-28T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-03-01T00:00:00,0.28,0.0001,0.0001,0.0001,0
US5981261002,2002-03-04T00:00:00,0.28,0.0001,0.0001,0.0001,0
US5981261002,2002-03-05T00:00:00,0.26,0.0001,0.0001,0.0001,0
US5981261002,2002-03-06T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-03-07T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-03-08T00:00:00,0.28,0.0001,0.0001,0.0001,0
US5981261002,2002-03-11T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-03-12T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-03-13T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-03-14T00:00:00,0.26,0.0001,0.0001,0.0001,0
US5981261002,2002-03-15T00:00:00,0.21,0.0001,0.0001,0.0001,0
US5981261002,2002-03-18T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-03-19T00:00:00,0.22,0.0001,0.0001,0.0001,0
US5981261002,2002-03-22T00:00:00,0.22,0.0001,0.0001,0.0001,0
US5981261002,2002-03-25T00:00:00,0.27,0.0001,0.0001,0.0001,0
US5981261002,2002-03-26T00:00:00,0.22,0.0001,0.0001,0.0001,0
US5981261002,2002-03-27T00:00:00,0.22,0.0001,0.0001,0.0001,0
US5981261002,2002-03-28T00:00:00,0.22,0.0001,0.0001,0.0001,0
US5981261002,2002-04-01T00:00:00,0.22,0.0001,0.0001,0.0001,0
US5981261002,2002-04-02T00:00:00,0.25,0.0001,0.0001,0.0001,0
US5981261002,2002-04-03T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-04T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-05T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-08T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-09T00:00:00,0.22,0.0001,0.0001,0.0001,0
US5981261002,2002-04-10T00:00:00,0.23,0.0001,0.0001,0.0001,0
US5981261002,2002-04-11T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-12T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-15T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-16T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-17T00:00:00,0.26,0.0001,0.0001,0.0001,0
US5981261002,2002-04-18T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-19T00:00:00,0.22,0.0001,0.0001,0.0001,0
US5981261002,2002-04-22T00:00:00,0.28,0.0001,0.0001,0.0001,0
US5981261002,2002-04-23T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-24T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-25T00:00:00,0.211,0.0001,0.0001,0.0001,0
US5981261002,2002-04-26T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-29T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-04-30T00:00:00,0.215,0.0001,0.0001,0.0001,0
US5981261002,2002-05-01T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-02T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-03T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-06T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-08T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-09T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-10T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-13T00:00:00,0.21,0.0001,0.0001,0.0001,0
US5981261002,2002-05-14T00:00:00,0.22,0.0001,0.0001,0.0001,0
US5981261002,2002-05-15T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-16T00:00:00,0.21,0.0001,0.0001,0.0001,0
US5981261002,2002-05-17T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-20T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-21T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-05-23T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-24T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-28T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-29T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-30T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-05-31T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-06-03T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-06-04T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-06-05T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-06-07T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-06-10T00:00:00,0.21,0.0001,0.0001,0.0001,0
US5981261002,2002-06-11T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-06-12T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-06-13T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-06-14T00:00:00,0.225,0.0001,0.0001,0.0001,0
US5981261002,2002-06-17T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-06-20T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-06-21T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-06-24T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-06-25T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-06-26T00:00:00,0.24,0.0001,0.0001,0.0001,0
US5981261002,2002-06-27T00:00:00,0.23,0.0001,0.0001,0.0001,0
US5981261002,2002-06-28T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-07-01T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-07-02T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-07-03T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-07-08T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-07-09T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-07-10T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-07-11T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-07-12T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-07-15T00:00:00,0.19,0.0001,0.0001,0.0001,0
US5981261002,2002-07-16T00:00:00,0.19,0.0001,0.0001,0.0001,0
US5981261002,2002-07-17T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-07-18T00:00:00,0.12,0.0001,0.0001,0.0001,0
US5981261002,2002-07-19T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-07-22T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-07-23T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-07-24T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-07-25T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-07-26T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-07-29T00:00:00,0.07,0.0001,0.0001,0.0001,0
US5981261002,2002-07-30T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-07-31T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-08-01T00:00:00,0.09,0.0001,0.0001,0.0001,0
US5981261002,2002-08-02T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-08-05T00:00:00,0.11,0.0001,0.0001,0.0001,0
US5981261002,2002-08-06T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-08-07T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-08-08T00:00:00,0.17,0.0001,0.0001,0.0001,0
US5981261002,2002-08-09T00:00:00,0.18,0.0001,0.0001,0.0001,0
US5981261002,2002-08-12T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-08-14T00:00:00,0.08,0.0001,0.0001,0.0001,0
US5981261002,2002-08-15T00:00:00,0.12,0.0001,0.0001,0.0001,0
US5981261002,2002-08-16T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-08-19T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-08-20T00:00:00,0.11,0.0001,0.0001,0.0001,0
US5981261002,2002-08-21T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-08-22T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-08-23T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-08-26T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-08-27T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-08-28T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-08-29T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-08-30T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-09-03T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-09-04T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-09-05T00:00:00,0.0001,0.0001,0.0001,0.0001,0
US5981261002,2002-09-06T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-09-09T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-09-10T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-09-11T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-09-12T00:00:00,0.13,0.0001,0.0001,0.0001,0
US5981261002,2002-09-13T00:00:00,0.11,0.0001,0.0001,0.0001,0
US5981261002,2002-09-16T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2002-09-17T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-09-18T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2002-09-20T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-09-23T00:00:00,0.0001,0.0001,0.0001,0.0001,0
US5981261002,2002-09-24T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-09-25T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-09-27T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-09-30T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-10-01T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-10-02T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-10-03T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-10-04T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-10-07T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-10-08T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-10-09T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-10-10T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-10-11T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-10-14T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-10-15T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-10-16T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-10-17T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-10-18T00:00:00,0.2,0.0001,0.0001,0.0001,0
US5981261002,2002-10-21T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-10-22T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-10-23T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-10-24T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-10-25T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-10-28T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-10-29T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-10-30T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-10-31T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-11-01T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-11-04T00:00:00,0.06,0.0001,0.0001,0.0001,0
US5981261002,2002-11-05T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-11-06T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-11-07T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-11-08T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-11-11T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-11-12T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-11-13T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-11-14T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-11-15T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-11-18T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-11-19T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-11-20T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-11-21T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-11-22T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-11-25T00:00:00,0.14,0.0001,0.0001,0.0001,0
US5981261002,2002-11-26T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-11-27T00:00:00,0.15,0.0001,0.0001,0.0001,0
US5981261002,2002-11-29T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-12-02T00:00:00,0.05,0.0001,0.0001,0.0001,0
US5981261002,2002-12-03T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-04T00:00:00,0.1,0.0001,0.0001,0.0001,0
US5981261002,2002-12-05T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-06T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-09T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-10T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-11T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-12T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-12-13T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-12-16T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-12-17T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-12-18T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-12-19T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-12-20T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2002-12-23T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-24T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-26T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-27T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-30T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2002-12-31T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2003-01-02T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2003-01-03T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2003-01-06T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2003-01-08T00:00:00,0.09,0.0001,0.0001,0.0001,0
US5981261002,2003-01-10T00:00:00,0.09,0.0001,0.0001,0.0001,0
US5981261002,2003-01-13T00:00:00,0.09,0.0001,0.0001,0.0001,0
US5981261002,2003-01-14T00:00:00,0.04,0.0001,0.0001,0.0001,0
US5981261002,2003-01-16T00:00:00,0.06,0.0001,0.0001,0.0001,0
US5981261002,2003-01-17T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2003-01-21T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2003-01-23T00:00:00,0.04,0.0001,0.0001,0.0001,0
US5981261002,2003-01-24T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2003-01-27T00:00:00,0.08,0.0001,0.0001,0.0001,0
US5981261002,2003-01-28T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2003-01-29T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2003-01-30T00:00:00,0.025,0.0001,0.0001,0.0001,0
US5981261002,2003-02-03T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2003-02-04T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2003-02-05T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2003-02-06T00:00:00,0.035,0.0001,0.0001,0.0001,0
US5981261002,2003-02-07T00:00:00,0.035,0.0001,0.0001,0.0001,0
US5981261002,2003-02-10T00:00:00,0.027,0.0001,0.0001,0.0001,0
US5981261002,2003-02-11T00:00:00,0.027,0.0001,0.0001,0.0001,0
US5981261002,2003-02-12T00:00:00,0.035,0.0001,0.0001,0.0001,0
US5981261002,2003-02-13T00:00:00,0.03,0.0001,0.0001,0.0001,0
US5981261002,2003-02-14T00:00:00,0.027,0.0001,0.0001,0.0001,0
US5981261002,2003-02-19T00:00:00,0.015,0.0001,0.0001,0.0001,0
US5981261002,2003-02-20T00:00:00,0.015,0.0001,0.0001,0.0001,0
US5981261002,2003-02-21T00:00:00,0.015,0.0001,0.0001,0.0001,0
US5981261002,2003-02-24T00:00:00,0.015,0.0001,0.0001,0.0001,0
US5981261002,2003-02-25T00:00:00,0.015,0.0001,0.0001,0.0001,0
US5981261002,2003-02-26T00:00:00,0.025,0.0001,0.0001,0.0001,0
US5981261002,2003-03-03T00:00:00,0.015,0.0001,0.0001,0.0001,0
US5981261002,2003-03-04T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-05T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-06T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-07T00:00:00,0.001,0.0001,0.0001,0.0001,0
US5981261002,2003-03-10T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-11T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-12T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-13T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-14T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-17T00:00:00,0.005,0.0001,0.0001,0.0001,0
US5981261002,2003-03-18T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-24T00:00:00,0.001,0.0001,0.0001,0.0001,0
US5981261002,2003-03-26T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-27T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2003-03-28T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-03-31T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-04-01T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2003-04-02T00:00:00,0.01,0.0001,0.0001,0.0001,0
US5981261002,2003-04-04T00:00:00,0.02,0.0001,0.0001,0.0001,0
US5981261002,2003-04-08T00:00:00,0.01,0.0001,0.0001,0.0001,0
